"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",-6.71005007419014,0.0534824464199028,-6.75811320034092,0.0636456631562382,-7.69617514279463,0.0831677423991258,-8.22312925423834,0.0847367615672341,0.510039717926879
"2",-7.1326226605819,0.0658628884921879,-6.6660018995872,0.0651168472917786,-6.98142288065403,0.0707496422486108,-7.5892434171183,0.073568298057267,0.496782561314166
"3",-6.5207871077633,0.0514856401319228,-6.54715870379657,0.0608959900338892,-6.53239185374355,0.0643585842274715,-8.44902631743458,0.090433224234441,0.489254139818228
"4",-6.38743687294795,0.0447117796987667,-6.19060960814396,0.0540936445401007,-6.87456019471254,0.0688519840036321,-8.09935815430977,0.0790656430376743,0.497229301336061
"5",-6.08753358248427,0.0419387210695833,-6.68857691609534,0.0635124222642126,-6.77486469343166,0.0649149156409336,-7.80397704824448,0.0757994429397837,0.497812606085978
"6",-6.25619843585863,0.0452438594482884,-6.62447430490503,0.064701470819335,-6.6944443124635,0.0646503472626647,-8.3330676464604,0.0862963149328161,0.515593862937906
"7",-6.89422218099008,0.0561966305173755,-6.42672453550901,0.0587416721690895,-6.73183097375449,0.0676993861033139,-8.38649879180101,0.0859822266652379,0.504283290241671
"8",-6.69252324049062,0.0531516068040149,-6.19530753492175,0.0522146748841677,-6.94338861359815,0.0681402778529503,-8.398457150028,0.0836574106151254,0.511425343186838
"9",-6.30024606002108,0.0446633441137167,-7.11060620005747,0.0703068494375418,-7.16730240426452,0.074692997982688,-9.03377322755341,0.0974611791168174,0.498574762781894
"10",-6.94019653722286,0.0572351006111469,-6.55888451301224,0.058067192540093,-6.8485996636057,0.0653948920502835,-7.6966079778441,0.0737172569184975,0.490849777938708
"11",-6.54605371779343,0.0522037883787549,-5.93691655254821,0.0471452244823317,-6.49977369079027,0.0612368887727464,-7.85180261009892,0.0774236272512509,0.491615935047562
"12",-6.25116933954801,0.0438252136952081,-6.39501585621367,0.0589369529749653,-6.66964014020996,0.0647718035311593,-8.23870011488231,0.0863680855488318,0.477357914020226
"13",-5.92222619938333,0.0374773844402327,-7.28745486134133,0.076608554233817,-7.02159982782747,0.0725516767037927,-7.50216099619802,0.0733987317121154,0.493913991559652
"14",-7.1066968940652,0.0597514382816334,-6.73565909463148,0.0644137487337507,-7.01356866361825,0.072158019785339,-7.83353348780457,0.0785548687748335,0.498258425282607
"15",-6.4590075296524,0.0493094913723218,-6.6287625190784,0.0651671698255472,-7.48012034912062,0.0800311026404321,-7.66866412324253,0.073750305826943,0.490731466299163
"16",-6.52678927146151,0.0512761072109817,-6.8084147553922,0.0626854469821192,-7.1864457823656,0.0727145388956809,-7.98709552794095,0.0780262372286122,0.479879671066628
"17",-6.24380857403457,0.0447004781273276,-6.76400474824017,0.0646422199633788,-7.04444186921909,0.0713074787682073,-8.82399700826991,0.0951123874103068,0.506603765075082
"18",-6.79151352849822,0.0557363593362586,-6.59408042623728,0.0598153732324894,-7.04962528973592,0.0705321265793237,-7.6329264434058,0.0721562845354884,0.487882402876657
"19",-6.47545719141505,0.0496579922093288,-6.25882191732719,0.0540388229433585,-6.91251565951747,0.0677526899802437,-8.30813672400311,0.0850653721923925,0.492558406539074
"20",-6.58681897562481,0.0529178314087811,-6.36524130196679,0.0587390684470613,-6.80676764566956,0.063719861812151,-8.29317899718742,0.0843201562652821,0.491563640904938
"21",-6.63772800494966,0.0511113276663499,-6.54042056853727,0.06015687638862,-6.74166935151672,0.0638585657627657,-8.24771578246859,0.0829757446272957,0.51129803464737
"22",-6.41605010786073,0.0489415118755983,-5.97940522001008,0.0516633591871201,-7.70319286439839,0.084389872899751,-7.32218347747005,0.0713522666484486,0.503195254051943
"23",-6.3672474274167,0.0480181074810795,-6.46360222874212,0.0603142771062933,-6.53661385634167,0.06230616689,-8.08136916371408,0.0802359145525406,0.496023566467389
"24",-6.34522483561694,0.0484375960883949,-7.0455684465837,0.0664446330644391,-7.40060226267132,0.0780907086190584,-8.02027786703874,0.0803623306891205,0.486763063664278
"25",-6.7664912761687,0.05479015704964,-6.56394881036414,0.0599952274177144,-7.03071947907192,0.067674473805555,-7.66835666051394,0.0746644851577878,0.49866036678078
"26",-6.44975751035137,0.0491945606667733,-6.83252325055137,0.0671685721947242,-6.72197735945592,0.0626279860791195,-7.18715345452108,0.0653085577004476,0.502211907129934
"27",-6.65070420154007,0.0513476289355568,-6.55171774334462,0.0618125532586298,-7.45115853973399,0.0773193487746928,-8.37291701340506,0.0867583480298353,0.504388444063053
"28",-6.00092568043135,0.04150938426828,-6.50826620155687,0.0615694508639782,-6.74566682128487,0.0661909638309155,-8.50021954923474,0.0887130627574041,0.49832273675381
"29",-6.37951785100233,0.0476991631027559,-5.9903664820343,0.0510261852207745,-6.53744587270824,0.0628013861338439,-8.3656802243225,0.084468500629938,0.493147488105909
"30",-6.33968037825168,0.0460126191394321,-6.16492002799737,0.0507755583754711,-7.19578070836621,0.0716968660083254,-7.49075205455446,0.0702007109665327,0.49289248805315
"31",-6.73062551970197,0.0548801691357468,-6.01850670246312,0.0513943972151513,-6.02353666637605,0.0524881630086258,-6.91428334206223,0.0603655459430653,0.494770118507692
"32",-7.28628751410646,0.0640317285414427,-5.73167059184331,0.0431329402157735,-6.53993648423105,0.0592892139035115,-8.24935156649324,0.0837294936106565,0.511344299720524
"33",-7.11994652499177,0.0608832244095067,-6.92125161533863,0.0679549596332562,-7.4204345435119,0.0774141620431052,-7.59180498826124,0.0714989708765804,0.490703477182107
"34",-6.65583294023617,0.0508826637465577,-6.06620871543653,0.0517434333916743,-6.55894109918571,0.0623097347573849,-7.63550569902352,0.0735470825930805,0.502592819268558
"35",-6.87261041297243,0.0554412306624952,-6.45593438612502,0.0587649509176736,-6.39240080514244,0.0601220220335026,-8.003186152373,0.0806212498076207,0.500134283765817
"36",-7.27755264887119,0.064375394119552,-6.92826458401039,0.0675468373383983,-6.83876694446284,0.0654774135310753,-7.69893691629021,0.074092746880929,0.4992294378519
"37",-7.14459932635294,0.0629172978688467,-7.72582033567772,0.0819622660362665,-6.38592572222444,0.0601170428723318,-8.74631767014024,0.0909356710803942,0.514447560697977
"38",-6.17266624884316,0.0466021400803803,-6.66944422232941,0.0628053323553157,-7.12348163490981,0.0753223249774082,-7.82406099378271,0.075078711094904,0.490642586024689
"39",-6.32915236781995,0.0498269570460868,-6.70908237585637,0.0653088403638365,-6.94165090366374,0.0686172012046412,-8.18062279666565,0.0835622688764369,0.500399049447793
"40",-6.23590348102343,0.0436304953074484,-6.27995248712928,0.058195212691994,-6.65253050779029,0.0653937524054065,-7.67648004008559,0.0729397848364716,0.496493018475798
"41",-6.50363165693121,0.0487425447335073,-6.78056416922962,0.0643861377536285,-6.56646527296387,0.060396342340777,-8.1419707601063,0.0788514017253412,0.508684769727688
"42",-6.22295189693032,0.0461246331524832,-6.66027041817052,0.0623291838444418,-7.00818716405291,0.0701179558249924,-8.22872937316507,0.081422898100405,0.50776883287512
"43",-7.36695175842557,0.0693659759150626,-7.03060578516616,0.0684781427822864,-6.87608090149319,0.068804132229149,-7.40472714371339,0.0714586602916518,0.508022513256199
"44",-6.16815865765605,0.0444140037186381,-5.47983916708115,0.0401418787437452,-7.09736550557126,0.0693679036016341,-7.83972490881754,0.0763285190813105,0.494662521126352
"45",-6.95118632320951,0.058751114930433,-6.65863032275614,0.0612936303969306,-7.32996003497707,0.0763806883778491,-8.73193262277197,0.0938898716907719,0.501408388532619
"46",-6.80460112553588,0.0578927502168872,-6.26451580999019,0.0562227742838924,-6.49754641480841,0.0630225652743949,-7.7005436379547,0.0769468644776021,0.492188975190532
"47",-6.36366361486625,0.0485620403640868,-6.74922308248144,0.0657812439545139,-7.63508920658327,0.0793503127064205,-7.85652801023701,0.0790463135821905,0.496867166757475
"48",-6.72404368411832,0.0505831011790077,-6.91188658238696,0.0691524020912118,-6.79661871841347,0.0665079904812252,-7.61675815587801,0.0742803515332212,0.497178240935808
"49",-6.77654550294104,0.0556013754860265,-6.62780112181593,0.0632886941754315,-7.03028948139464,0.0698712038333008,-8.49354233014257,0.0867505701162411,0.501323676777312
"50",-6.19610742438442,0.0434709642005678,-6.75094408313765,0.0642672191558623,-7.36673181508307,0.0771600558553792,-9.5695146287475,0.108399735093506,0.52326367339465
"51",-5.45824097655584,0.0322235162119561,-6.82826579079158,0.0653340187339142,-7.30310250038655,0.0772883287489142,-7.51746439960088,0.0743199191969528,0.501595774754938
"52",-6.4472817819193,0.0492321694967483,-6.63257261968993,0.0595531289953905,-7.88054460224313,0.0865899084162499,-8.09241417069709,0.0809929094160357,0.514650206181982
"53",-7.04704813112954,0.0585978231967518,-7.31582578161813,0.0729085816919458,-7.11026968513201,0.0711569352324037,-8.75574465013603,0.0920804875068875,0.513979376463124
"54",-6.77378360454106,0.0539798991339927,-5.8671892640564,0.0479996033802949,-7.12901486994039,0.0731265132845756,-8.55949887949925,0.0923651741448319,0.485254985611078
"55",-6.40856470576833,0.0481524743877217,-6.59283042999436,0.0596991750628944,-6.6618579732748,0.0649892550951472,-7.91696777980176,0.0787929030458247,0.5098009594555
"56",-6.87990689154456,0.0562994284912882,-7.06313888075422,0.0694524042680911,-7.22601850149199,0.07328766673063,-7.98113885602886,0.0790562042397337,0.490652461593496
"57",-6.1062760835693,0.0436575492665878,-6.69036365634782,0.0629607923527194,-7.1186111642664,0.0713585175109596,-7.24226593960333,0.0661768662185107,0.488121485540669
"58",-7.25171284072127,0.0634983242797312,-6.34241948826504,0.0575490370357871,-7.21330642128098,0.0739244256854608,-8.04477547416763,0.08173003643788,0.500682559362862
"59",-6.50216876872828,0.0497862189697053,-6.45302193884901,0.0590104384015528,-6.77708806518285,0.0645516976005743,-7.90769100662462,0.0778914140593281,0.504400010967241
"60",-6.26138474441367,0.0447237324326113,-6.2745644323479,0.056466947667695,-7.60338734499405,0.0782831898950408,-8.30937111350782,0.0855865944687163,0.50899027008505
"61",-6.09152190939864,0.042655452780213,-6.88301944421937,0.0669336772252358,-6.49604456362768,0.0621654477675346,-8.50981882159082,0.0888419722382504,0.492444952969413
"62",-6.68651463964695,0.0509431728699891,-6.26717386900057,0.0584250100256544,-6.81961537905573,0.0677806838999062,-8.05430788512349,0.0803811664421229,0.505847734419718
"63",-6.37562387157831,0.0489181646742533,-6.24183743868641,0.0540373359352915,-6.63492050119887,0.0615469346718201,-7.69844490288987,0.0715866049608692,0.513868429894717
"64",-5.82310087440139,0.0369811203606392,-6.14057728916341,0.0522234572230741,-7.16282838220543,0.0719393396600332,-8.13326423079472,0.0812189460725085,0.495200667499711
"65",-6.73669733887859,0.0541912223310661,-6.23439445550127,0.0544580515581528,-6.65851118603793,0.0632702114171246,-7.67099502431518,0.0750161400496146,0.498612569055729
"66",-6.71021793230043,0.0529083867040476,-6.4039608118736,0.0559895852142962,-6.81009951736639,0.0668501751595089,-7.86364655874141,0.0775366181248369,0.505363361963489
"67",-5.94598347005458,0.0398702111528853,-6.52191737048421,0.0604860415478526,-6.59615646693145,0.0645784696085959,-7.82294834880574,0.078038324474529,0.492539736861247
"68",-6.37827836018572,0.0465566809472288,-6.01481117639367,0.0492124526614897,-7.03793182186937,0.0722286242932573,-8.11008562271459,0.0823543742658671,0.499255282953251
"69",-6.09548485979932,0.0448558747098,-6.87043722301413,0.0661261301671616,-6.63365999917074,0.0620650702239026,-7.72554003973721,0.0752102878890762,0.501924557666932
"70",-6.32964912497776,0.0464129552379836,-6.50255928988891,0.0601582357319167,-6.93720711023252,0.0665270645665339,-8.68126218621612,0.0910514395706739,0.490561118101961
"71",-6.60547204749713,0.0484814271805309,-6.60835012116392,0.0627682787965779,-6.96844313554451,0.0697626246993003,-7.73963270076288,0.0756582364953961,0.49840371115613
"72",-6.58259972753732,0.048114667932262,-6.62077626113577,0.0613174299360128,-7.16956743690316,0.072790345090312,-8.71136528537195,0.0921484486856031,0.51044903761002
"73",-6.18354882995158,0.0428042225728076,-6.64349506617462,0.0631366338206253,-7.79853760065585,0.0838036431566262,-8.68975618135647,0.0915051914706554,0.49691083644405
"74",-6.46661144516566,0.0481358635824744,-6.53075983016672,0.0592127292674173,-6.57908772437162,0.0647462102960461,-8.41316813563969,0.0871572938695266,0.493107379236377
"75",-5.72724026656983,0.0330396488909931,-6.47104832806439,0.0585050006791236,-6.99875494104942,0.0684677957355446,-7.80875334385017,0.07513234665652,0.500352382501958
"76",-6.93687299499879,0.0570251555375543,-6.8541733047646,0.0672064368955187,-7.13846198426662,0.0733562930818086,-7.97418362025209,0.0807802881255634,0.509009012954558
"77",-7.14892876035847,0.0628177557039038,-6.5504723037097,0.0598462466198773,-6.63572750589439,0.0642492644284407,-7.83332072805759,0.0763526383300766,0.492466527343473
"78",-5.97914517662562,0.0395956669541437,-6.31212674472826,0.0557604653870556,-7.52291134816997,0.0781174108083571,-7.30076608947899,0.065755122910437,0.49316713144976
"79",-6.54202494750534,0.0529341568201831,-6.41448804402396,0.0588447738289263,-7.16537412325904,0.0732369215386988,-8.14349864685005,0.0831293959612958,0.491131518061379
"80",-6.45022650167965,0.0477187501510944,-6.71177732864932,0.0617896370358404,-6.49768633618897,0.0604826132866281,-7.78954748718877,0.0784816120257552,0.510461786975943
"81",-6.84133336551236,0.0550699855156903,-7.01949436025483,0.071597533411015,-6.65318396476238,0.0636709188465187,-7.75635381787892,0.0749700215473694,0.506215081717067
"82",-6.34007486353613,0.048121300707814,-6.67640812887107,0.061308064925755,-7.56980293499875,0.0797277322805194,-8.53766151027512,0.0892373517618991,0.484983337453203
"83",-6.13320470058795,0.0452771244923128,-6.12226701091457,0.0507589234808361,-6.62909699603441,0.0620349593592887,-7.94703272643337,0.0764091120460944,0.508098103270497
"84",-6.12849856778395,0.042183951288059,-6.29164240814228,0.0551497800683157,-6.92214072837201,0.0664274834275549,-7.7273549994129,0.0728514743834237,0.507207229834595
"85",-6.58948851130564,0.0506950608326845,-6.26902025914771,0.0590889062948674,-7.7258157671614,0.0842739718371905,-8.25404812177323,0.0832672507664438,0.48934684270653
"86",-6.02888669941456,0.0422976257623515,-6.20768932056297,0.0534588905687632,-6.17056402316165,0.0546279483517977,-7.78039199969835,0.0746624042107069,0.510196095617943
"87",-6.26594493363128,0.046601148052225,-6.04721074019035,0.0508732929523933,-6.92758566296494,0.0678102086196574,-8.16569008675018,0.0837277680511176,0.508723281942418
"88",-6.9026080072613,0.055875372238359,-6.77442625359099,0.0635111534990207,-7.02102054865537,0.0690039386720804,-8.35515413499682,0.0856469227394432,0.480826360117487
"89",-6.42059432742023,0.0488302636015603,-5.64943436585308,0.0452313998773321,-6.25730589889226,0.0577692459738851,-7.66902256445234,0.0769316218000903,0.494463870732352
"90",-6.4731348279606,0.0501828288375561,-6.44077492426855,0.0576914500751884,-7.14158830688741,0.074969235751358,-7.91212297040923,0.0758556383507669,0.501272246299364
"91",-6.68104678234241,0.0543312619584415,-6.30991953977814,0.0543983498817972,-6.9028069732442,0.067993008193618,-7.45114109985657,0.0714307573289153,0.494761729508717
"92",-6.10961412507453,0.0442228475782299,-6.32835174849862,0.0569195648094765,-6.54510811206357,0.0643203449506835,-7.6641723074786,0.0725464802510858,0.508400198853209
"93",-7.30259069876972,0.0635898411853358,-6.51249091294611,0.0616312489386255,-7.39812523660465,0.0794590508992433,-8.00869670546187,0.079766120616505,0.49120687902086
"94",-6.5442743128917,0.0537970705191705,-7.55361422566196,0.0796307179082198,-7.38063930241863,0.0790240818027069,-8.72577266270422,0.0930870247882547,0.51267144578663
"95",-6.46722168404431,0.0516182026815641,-6.61251094239725,0.0617100921446178,-7.56936219425686,0.0797006849706763,-8.05488252483454,0.0815134952251156,0.501633318914276
"96",-5.93173646868285,0.0402425299684497,-6.68982385950968,0.0654227513912493,-8.47504422366765,0.0971552320365469,-7.56902996155207,0.0722932234776213,0.50176473402015
"97",-6.80629374977962,0.0569951897491982,-6.81135054907745,0.0676777637309788,-6.62247508338352,0.0636805790304168,-8.05818483248121,0.0834734635007498,0.478957110957083
"98",-6.82200736696964,0.0530645088257603,-6.19503484364474,0.0547307449836553,-6.5386515609629,0.0616845978344784,-8.15087246439688,0.0820251267112973,0.502324091132288
"99",-6.29133599762648,0.043438929200688,-6.76206490878265,0.0658213814926118,-7.7488507239138,0.0835375882811633,-8.47700142445132,0.0878662059713611,0.499524015774407
"100",-6.16895924444961,0.0449918012261011,-6.36034560654668,0.0568557903099636,-6.62778965759179,0.0664050163951458,-8.78795441312055,0.0939255764340295,0.497952157912355
"101",-6.54560495249224,0.0530479462935582,-7.0669918641216,0.0698910779868065,-7.70384724435219,0.0840084341865651,-7.95842683736642,0.0776743981139241,0.502074737897935
"102",-6.2749153932592,0.0427994396748568,-6.70989623604351,0.0662708855606049,-7.00230466800381,0.0699283076139118,-8.05085974511018,0.0790244665826774,0.5091146169059
"103",-5.54077169607567,0.0304729950778399,-6.60019811993,0.0615276420074707,-6.88923385109625,0.0678458949483544,-8.97354955518943,0.097887082786629,0.488023141472567
"104",-6.5315443819385,0.0497021553811461,-7.51231275687618,0.0780375828306588,-7.27178075526399,0.0769240061614794,-7.91111119746498,0.0789192252949262,0.508387754598156
"105",-5.8281080098948,0.037391104938357,-6.67253871270857,0.063177143821131,-7.24378310755431,0.0747258755315108,-8.3953970642491,0.0858338245106004,0.50353066857759
"106",-6.61363014159179,0.0534970185711967,-6.32498834040909,0.0593312542661332,-6.8370264321656,0.0699867179378181,-7.9070670057778,0.0817267063750449,0.501478293548016
"107",-6.92406179849326,0.0554113640792847,-6.73172384263128,0.0650395774097274,-7.04896784959639,0.0705295551650304,-7.97348441605283,0.078384053845678,0.475318099514749
"108",-6.95314728284601,0.0577730536450816,-6.10817314695708,0.0525090243950095,-6.40722474740942,0.0577973209478202,-8.44924113797708,0.0886473311765255,0.502386350763415
"109",-6.50339232212549,0.0499561962314532,-6.52805761194658,0.060306010466356,-7.28761889471377,0.0740014121682973,-8.1617885135338,0.0825574419874691,0.480157533638431
"110",-5.8221083211781,0.0357379339112006,-6.2290221234977,0.0529048651405783,-6.60222337890362,0.0642462722690686,-8.08176322315622,0.0803754623926152,0.495894309943306
"111",-6.3757269669547,0.0495932887492394,-7.1970935596539,0.0725746379590917,-7.05675216297953,0.0714257176494432,-7.89586338063243,0.0784084197779715,0.502646814273325
"112",-6.3786777673174,0.0470530622503621,-6.67777400429793,0.0623089135998042,-7.81561409539494,0.082511170785203,-8.41679584698542,0.0877666113146509,0.497725316686718
"113",-7.26314648382973,0.0635771573254619,-6.45576376359126,0.0588502379658196,-7.54293617166885,0.0794456306157061,-8.15922684077725,0.0845714803183112,0.488891739539693
"114",-6.5164982610046,0.0496554626712657,-5.93790455119238,0.0469827362892721,-6.98110093664733,0.067260679428083,-8.01324933152281,0.0788432413845708,0.488450769836633
"115",-6.44343697526401,0.0470416277987546,-6.39405801447688,0.0567902099750387,-6.76906987152139,0.0653104583719865,-7.91580410473768,0.0780820316499069,0.509943304554298
"116",-7.24128903965053,0.0614930930493767,-6.29018526949582,0.0558801188651973,-8.01724276919664,0.0881778071035422,-8.07998941690247,0.0810466646077614,0.498211872924476
"117",-7.01930775931184,0.0597676376747846,-6.86383029634834,0.0663285582166852,-7.37398195794992,0.0786887019247943,-8.2377011163809,0.0839655611189841,0.491780489557701
"118",-6.87963944549937,0.0566233954602153,-6.20708647014179,0.0572730778256837,-7.0458953424644,0.0688989866826398,-7.97775452373845,0.0797663448335646,0.478062306992968
"119",-6.6658044458764,0.0550223241799491,-6.60074155636152,0.063180761423611,-6.63736277283778,0.0652063622552531,-7.90522087267474,0.0810287750997382,0.50756131249322
