"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",-5.91296244412868,0.0465833338487086,-6.15778722851725,0.0536128551700149,-6.36519894196762,0.0581998538840815,-7.99322473655752,0.079964593488417,0.894490087894994
"2",-5.64942528844031,0.043253722480612,-5.95747592575102,0.0497046581535037,-7.39750211295963,0.0795970661354418,-7.75319359301333,0.075890715412904,0.919626268836313
"3",-6.16586096469219,0.0528145183915193,-6.75166234842348,0.0637526936974138,-7.34234473179294,0.0756845764235206,-7.75812007323252,0.0756646528900675,0.892539147865951
"4",-5.88839735664145,0.0481273301925707,-6.75047160887464,0.0632556645185624,-6.41311782876709,0.0593402772286835,-7.77207870723614,0.0752678603357946,0.901901229994997
"5",-5.78090680439338,0.0455672989924881,-6.66657857726924,0.0631099203495815,-6.90907092330658,0.0685001254231975,-8.54995011908306,0.0871336163225949,0.89703960959933
"6",-6.19691038095989,0.0553106541463782,-6.66006692279311,0.0623677705178702,-7.35173209482341,0.0783758397549049,-8.30009034241141,0.0850703465260261,0.889494031460049
"7",-5.85185022450098,0.0455397824855607,-6.1916703830335,0.0541164752127073,-6.95249044366495,0.0662002935632232,-7.74729005000748,0.0732702116596006,0.8870919930078
"8",-6.16550049820612,0.0515526940617033,-6.95513978214146,0.0661804821171548,-7.40142882981709,0.0767203032239693,-7.88458110265874,0.0766383753637749,0.896052269999758
"9",-5.77607687802005,0.0449330299753431,-6.64690486234379,0.0636631059425818,-6.98608530804464,0.0690435189974295,-7.79346874792134,0.076570949037389,0.919444629670066
"10",-5.79065349782962,0.0466737409603193,-6.43885366803315,0.0608105928440747,-6.64321417450176,0.0653524989865543,-7.63792505374707,0.0744075713932675,0.900057433532484
"11",-6.08612869400494,0.0505427686504951,-6.16543624986224,0.0536852081016837,-6.46673454710186,0.0603697494271893,-8.25045421407913,0.0836781114651293,0.885959453143406
"12",-5.98402767897245,0.0488680145016676,-6.29943360462312,0.0555152133679971,-7.07305613354614,0.0724071252768296,-7.4979895612642,0.0706837291682367,0.895566438080476
"13",-6.56285740548928,0.0591429519526594,-6.51217050250001,0.0598726713991977,-7.40543618373828,0.0774120901755746,-8.43776249585488,0.0883320581872619,0.902628934760789
"14",-6.13776249510094,0.051765502199695,-6.70999125910063,0.0638037027665924,-7.04088737311414,0.0703412306284425,-8.07658281203751,0.0822674823085142,0.896924886260164
"15",-5.55677035459922,0.0416189565793703,-6.6818926272894,0.063795003740324,-7.11692121552268,0.072631123281508,-8.11244965558376,0.0830993007886025,0.902827908295915
"16",-6.05382956028843,0.0502088047921407,-6.38101040331059,0.0590101996548281,-7.22050954605409,0.0728644832538072,-7.57605270088817,0.0713294239182111,0.906518850517829
"17",-5.88371959412084,0.046109169008035,-6.67848142737766,0.0658818167256447,-6.52783057234067,0.0612564403897797,-8.15274456477393,0.0828555226272544,0.898050384004571
"18",-5.56585853613669,0.0420875051015507,-7.08560718269936,0.0710502009343658,-7.22461533272792,0.0768527073161432,-7.90642799008226,0.0805301767998123,0.899189151037805
"19",-5.44070629856056,0.0388874420639099,-6.49382512041363,0.0593806281373087,-7.08249998382083,0.0707606072812205,-7.21813059229034,0.0648777880457074,0.894354122027078
"20",-5.33533689308537,0.0376986785564163,-6.39290202109414,0.0553104884142388,-6.34916794869197,0.0571773187577343,-7.6692934182385,0.0735566392286585,0.908227514572164
